"id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images,id,anns_id,high_descs_id,assignment_id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images",id,anns_id,high_descs_id,assignment_id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images,n_punct_cat,n_punct_bincat,n_cj_sb_prep_cat,n_cj_sb_prep_bincat,n_nouns_cat,n_nouns_bincat,n_uniq_nouns_cat,n_uniq_nouns_bincat,n_numbers_cat,n_numbers_bincat,n_spatial_cat,n_spatial_bincat,n_temporal_cat,n_temporal_bincat,n_it_cat,n_it_bincat,n_pronouns_cat,n_pronouns_bincat,verb_motion_bin,verb_num_motion,verb_motion_cat,verb_direct_interaction_bin,verb_num_direct_interaction,verb_direct_interaction_cat,verb_indirect_interaction_bin,verb_num_indirect_interaction,verb_indirect_interaction_cat,verb_other_bin,verb_num_other,verb_other_cat
,241719,1,1,A36DK84J5YJ942_3KKG4CDWKLFOELYQ72CIO5OVYX994I,1,[],1,7,['pick'],['False'],241719,7,1,2,2,2,0,0,0,0,0,0,['pick'],"['up', 'from']",dispenser=counter,pick up a dispenser from the counter,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-SoapBottle-None-Toilet-403/trial_T20190908_060142_644573/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,434067,2,2,A3HL2LL0LEPZT8_3QL2OFSM99ZCYRFZ1R15P4V3VK5CN1,1,[],1,18,['turn'],['False'],434067,18,4,2,2,2,2,0,0,0,4,0,"['turn', 'go', 'turn', 'go']","['at', 'to']",fridge=sink,"Turn right, go forward, at the fridge turn right and go forward to the sink.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-PotatoSliced-None-SinkBasin-13/trial_T20190919_030951_364977/raw_images,"n_punct_[2,11)",one_or_more,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[3,13)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,4,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,160998,2,11,A3T9K2RY06UO14_3WOKGM4L747I796TMYXFAED96ZK0O3,1,[],1,9,['put'],['False'],160998,9,1,2,3,3,0,0,0,0,0,0,['put'],"['of', 'in']",slice=potato=microwave,Put the slice of potato in the microwave.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-PotatoSliced-None-Microwave-17/trial_T20190918_174819_831164/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,416946,0,5,AJQGWGESKQT4Y_31LM9EDVOO9Z65L5BJIRC88YL48JNG,0,"[(microwave, oven)]",0.72,7,['put'],['False'],416944,7,1,1,2,2,0,0,0,0,0,0,['put'],['in'],plate=oven,Put the plate in the oven.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Plate-None-Microwave-7/trial_T20190907_170059_704503/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,447191,0,1,AISNLDPD2DFEG_37QW5D2ZRJDFNQ3POJR3NYTSMM1S8H,1,[],1,7,['pick'],['False'],447191,7,1,2,2,2,0,0,0,0,0,0,['pick'],"['up', 'in']",knife=sink,Pick up the knife in the sink,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin-5/trial_T20190909_000729_930505/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,438822,0,4,AFPMG8TLP1TND_3NS0A6KXC7ZRHHVL29XZB47TXGJGZN,1,[],1,8,['turn'],['False'],438822,8,2,2,1,1,0,0,0,0,1,0,"['turn', 'look']","['towards', 'down']",tub,turn right towards the tub and look down,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-SoapBar-None-Drawer-420/trial_T20190908_124914_469354/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,yes_indirect_interaction,1,1,no_other,0,0
,348512,3,2,A1ZE52NWZPN85P_3NVC2EB65TGIXQNUF0ZFDHPGTSD3Y3,1,[],1,5,['turn'],['False'],348512,5,1,1,1,1,0,0,0,0,1,0,['turn'],['to'],right,Turn directly to your right,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-Pencil-Mug-Shelf-313/trial_T20190907_150131_101097/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,441675,1,0,A3PPLDHC3CG0YN_3FQ5JJ512O5UHPRNT4I3DN8B00EKN0,1,[],1,11,['turn'],['False'],441675,11,2,2,2,2,0,0,0,0,1,0,"['turn', 'walk']","['to', 'on']",desk=right,Turn around and walk to the desk on the right.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-AlarmClock-None-Dresser-318/trial_T20190919_024636_931517/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,455684,1,2,A38Z99XF4NDNH0_3HFNH7HEMK5I3PUUFDEMKBVPSRIQGF,1,[],1,13,['carry'],['False'],455684,13,2,3,4,4,0,0,0,0,0,0,['carry'],"['over', 'to', 'of']",key=flower=chair=table,Carry the keys over to the flower chair left of the wooden table,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-KeyChain-None-ArmChair-318/trial_T20190909_114706_369286/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,57971,1,5,A2QPMJ4GADLUW2_3FPRZHYEP1O1TWSPAPCV6ILMAHO3VI,1,[],1,10,['open'],['False'],57971,10,2,0,2,2,0,0,0,0,0,0,"['open', 'place']",[''],drawer=knife,Open the bottom drawer and place the knife inside.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-AppleSliced-None-Fridge-2/trial_T20190906_223915_739028/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[0,1)",none,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,2,2,no_indirect_interaction,0,0,no_other,0,0
,415940,4,2,A1S1K7134S2VUC_3LEP4MGT3JHK2AWGYXR7IFDRZSODBS,0,"[(bathroom sinks, camera)]",0.21,11,['turn'],['False'],415938,11,2,3,2,2,1,0,0,0,1,0,"['turn', 'move']","['to', 'in', 'of']",front=camera,"Turn left, move to in front of the camera.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-SprayBottle-None-Cabinet-403/trial_T20190907_123331_293578/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,502282,0,0,A3PPLDHC3CG0YN_3BWI6RSP7J0ADTTODJFSKHTIABTE7M,1,[],1,8,['turn'],['False'],502282,8,2,1,1,1,0,0,0,0,1,0,"['turn', 'walk']",['to'],toilet,Turn left and walk to the toilet.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-Candle-None-Cabinet-406/trial_T20190908_165628_335781/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,308305,0,2,A3F51C49T9A34D_3DIP6YHAPF96SIC9RGIHXV5BQKH8E1,1,[],1,24,['turn'],['False'],308305,24,5,3,3,3,0,0,2,0,4,0,"['turn', 'take', 'turn', 'walk', 'turn']","['to', 'to', 'to']",time=step=window,turn to the left two times and take one step forward and turn left and walk to the window and turn to the left,/storage/scratch2/share/eb_research/alfred/full_2.1/train/look_at_obj_in_light-Newspaper-None-FloorLamp-224/trial_T20190907_115905_518275/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[2,3)",one_or_more,"n_spatial_[3,13)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,4,>4,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,32639,0,6,A11LSO6D7BMY99_31UV0MXWNTTZL5VTP1156QTCHAA5I3,0,"[(fridge, table)]",0.33,11,['go'],['False'],32637,11,1,3,2,2,0,0,0,0,1,0,['go'],"['to', 'to', 'with']",table=potato,go to your left back to the table with the potato,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-PotatoSliced-Pan-Fridge-27/trial_T20190908_034726_193331/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,534674,2,7,A1OWHPMKE7YAGL_3SITXWYCNYQY0G1XPXSJCMGJFD5XBP,0,"[(slice, chunk)]",0.61,15,['open'],['False'],534672,15,3,2,4,3,2,0,0,0,0,0,"['open', 'pick', 'close']","['up', 'of']",microwave=chunk=potato=microwave,"Open the microwave, pick up a chunk of potato, close the microwave.",/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/pick_cool_then_place_in_recep-PotatoSliced-None-SinkBasin-13/trial_T20190907_073447_193556/raw_images,"n_punct_[2,11)",one_or_more,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,3,3,no_indirect_interaction,0,0,no_other,0,0
,350585,0,11,A12HZGOZQD5YK7_3570Y55XZSARCRLG6NVGXXYRRUBYGQ,0,"[(trash can, oven)]",0.3,9,['put'],['False'],350582,9,1,2,3,3,0,0,0,0,0,0,['put'],"['of', 'in']",slice=bread=oven,Put the slice of bread in the oven.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-BreadSliced-None-GarbageCan-1/trial_T20190909_031037_953097/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,199414,1,1,A1ELPYAFO7MANS_3QUO65DNQXFYNVI9K5BZZL1GMZ1OUT,0,"[(counter, stove)]",0.32,8,['pick'],['False'],199412,8,1,2,2,2,0,0,0,0,0,0,['pick'],"['up', 'on']",potato=stove,Pick up the potato on the stove.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Potato-None-CounterTop-19/trial_T20190909_151946_958394/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,526190,0,0,AJQGWGESKQT4Y_3L4PIM1GQWXAGS8WQQ0BVFSWZKNYRO,1,[],1,16,['turn'],['False'],526190,16,3,3,3,3,0,0,0,0,1,0,"['turn', 'face', 'stand']","['to', 'in', 'of']",right=front=tissue,Turn around and then face to the right to stand in front of the tissues.,/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/pick_and_place_simple-Candle-None-Toilet-429/trial_T20190908_052232_887934/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,3,3,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,334735,2,1,AJQGWGESKQT4Y_3Y54SXRO1O26FY1JKE8HS9N1RNZTU0,0,"[(plate, water)]",0.29,8,['take'],['False'],334734,8,1,1,2,2,0,0,0,0,0,0,['take'],['of'],water=sink,Take the water out of the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Plate-None-SinkBasin-22/trial_T20190907_054906_406006/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,513719,1,3,A3F7G1FSFWQPLE_3TMSXRD2X9RQJ70D93SP5D95ENCW1P,1,[],1,25,['put'],['False'],513719,25,4,3,6,4,1,1,0,1,1,1,"['put', 'turn', 'remove', 'close']","['in', 'on', 'after']",tomato=microwave=couple=second=tomato=microwave,"Put the tomato in the microwave and turn it on, after a couple seconds remove the now heated tomato and close the microwave.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Tomato-None-Fridge-14/trial_T20190908_091739_178133/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[1,2)",one_or_more,"n_it_[1,2)",one_or_more,"n_pronouns_[1,2)",one_or_more,yes_motion,1,1,yes_direct_interaction,3,3,no_indirect_interaction,0,0,no_other,0,0
,9818,2,0,A1HKHM4NVAO98H_3SKEMFQBZ6WHZ7QHJAI1WC2I5RCK8E,0,"[(fridge, stairs)]",0.34,20,['turn'],['False'],9815,20,2,6,6,6,0,0,0,0,1,0,"['turn', 'walk']","['around', 'to', 'to', 'of', 'at', 'of']",kitchen=counter=left=stair=end=room,turn around and walk to the kitchen counter to the left of the stairs at the end of the room,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Cup-None-CounterTop-14/trial_T20190908_220006_461458/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,523787,0,0,A2A028LRDJB7ZB_32M8BPYGAWD5MR6B259DB943178IGR,1,[],1,10,['turn'],['False'],523787,10,1,2,3,3,0,0,0,0,2,0,['turn'],"['to', 'on']",head=counter=left,Turn right then head to the counter on your left,/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-30/trial_T20190909_001852_804129/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,517326,0,2,A13OOAT2ORKH6V_32Z9ZLUT1OBTI9CPK640G6CQSFQHOO,0,"[(sink, exit)]",0.25,9,['turn'],['False'],517324,9,2,1,1,1,0,0,0,0,1,0,"['turn', 'walk']",['to'],exit,Turn right and walk straight to the exit.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Tomato-None-CounterTop-14/trial_T20190909_012732_375728/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,48599,2,1,A1GVTH5YS3WOK0_3L4D84MIL297W9ZU8LNE7OB2ZK4HJU,1,[],1,15,['pull'],['False'],48599,15,2,3,4,4,0,0,0,0,0,0,"['pull', 'take']","['open', 'below', 'out']",cabinet=salt=shaker=plate,Pull open the cabinet below the salt shaker and take out the dirty plate.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Plate-None-Shelf-1/trial_T20190907_114549_185841/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,2,2,no_indirect_interaction,0,0,no_other,0,0
,207847,2,2,A3UF6XXFFRR237_3RUIQRXJBEFNYKSIYZ36GH13EM8LLM,0,"[(lamp, knife)]",0.21,9,['take'],['False'],207845,9,1,2,3,3,0,0,0,0,0,0,['take'],"['to', 'with']",pen=nightstand=knife,take the pen to the nightstand with the knife,/storage/scratch2/share/eb_research/alfred/full_2.1/train/look_at_obj_in_light-Pen-None-DeskLamp-319/trial_T20190908_090919_902323/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,281392,4,2,A3JZLYQ606HJJR_3DBQWDE4Y9FRZ66KMHEXBYPS02F5NB,0,"[(stove, stairs)]",0.36,14,['turn'],['True'],281388,14,2,3,3,3,0,0,0,0,1,0,"['turn', 'go']","['to', 'to', 'by']",left=table=stair,Turn to the left and go to the white table by the stairs.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-BreadSliced-None-CounterTop-21/trial_T20190906_163006_115734/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,432314,0,0,A13OOAT2ORKH6V_36U2A8VAG4GOTOV106REU36I4KOKYW,0,"[(left, 'right')]",0.64,9,['walk'],['False'],432312,9,1,3,2,2,0,0,0,0,1,0,['walk'],"['over', 'to', 'to']",stove=right,Walk over to the stove to your right.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-Tomato-Pan-CounterTop-21/trial_T20190908_015211_025090/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,10418,2,4,A1AKL5YH9NLD2V_3OSWBBLG1HERFDZH3TJP7C4JIZAXDR,1,[],1,7,['pick'],['False'],10418,7,1,2,2,2,0,0,0,0,0,0,['pick'],"['up', 'of']",piece=tomato,Pick up a piece of tomato.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-11/trial_T20190918_185859_702751/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,7681,0,0,A1O3TWBUDONVLO_3DIP6YHAPFJED7Y7NO7YYHPDLV8E8I,1,[],1,16,['turn'],['True'],7681,16,4,1,2,2,0,0,0,0,2,0,"['turn', 'walk', 'turn', 'face']",['across'],room=table,Turn left and walk across the room and turn right to face the black table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-AppleSliced-None-DiningTable-21/trial_T20190908_224836_919680/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,4,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,106452,2,2,AM2KK02JXXW48_3P4RDNWND8XFDTWCABUG8MWJTA0JIT,1,[],1,20,['turn'],['False'],106452,20,2,4,5,5,2,0,0,0,2,0,"['turn', 'bring']","['around', 'to', 'to', 'on']",egg=island=left=microwave=counter,"Turn right, bring the egg around the island to the left, to the microwave on the counter.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-2/trial_T20190909_101128_479012/raw_images,"n_punct_[2,11)",one_or_more,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,148605,2,0,A2KAGFQU28JY43_3TK8OJTYM4280LXC8N92JLONGE1VPA,1,[],1,16,['walk'],['False'],148605,16,1,5,5,5,0,0,0,0,1,0,['walk'],"['up', 'to', 'on', 'to', 'of']",coffee=maker=counter=right=sink,Walk up to the coffee maker on the counter to the right of the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_181242_051846/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
